dataset,file,timestamp,snapshot_index,elapsed_min,rul_min,bearing,rms,std,ptp,kurtosis,crest_factor,mean_abs,E_FTF,E_BPFO,E_BPFI,E_BSF,E_kin,time_norm,rul_norm,run_id,elapsed_hours
3rd_test,2004.03.08.09.02.46,2004-03-08 09:02:46,574,5735.0,58660.15,3,0.0675958398024149,0.0675956927117938,0.562,3.144716478102653,4.304998663324521,0.05364599609375,3068.671264831416,1508.611674753955,756.7733578285439,2011.6664104637416,7345.722707877658,0.0890595021519477,0.9109404978480522,ds3_b3,95.58333333333333
3rd_test,2004.03.08.09.12.46,2004-03-08 09:12:46,575,5745.0,58650.15,3,0.0662635536695842,0.0662542918473929,0.5860000000000001,3.215134207464802,4.60283192048898,0.052425244140625,3050.371130168712,1468.1176927780732,1286.335978107841,1466.2645891000682,7271.089390154694,0.0892147933501203,0.9107852066498796,ds3_b3,95.75
3rd_test,2004.03.08.09.22.46,2004-03-08 09:22:46,576,5755.0,58640.15,3,0.0671497302995095,0.0671310167073102,0.644,3.184463388031989,4.86971427192044,0.053357177734375,3970.776575226813,1358.2193790818249,665.0037389712993,1122.0629331170371,7116.062626396973,0.0893700845482928,0.9106299154517072,ds3_b3,95.91666666666667
3rd_test,2004.03.08.09.32.46,2004-03-08 09:32:46,577,5765.0,58630.15,3,0.065446205097918,0.0654062024444684,0.527,3.1054599240487266,4.064406784136024,0.052012890625,3027.087683844184,1335.5873363822654,1441.7228571163917,1336.0945169098031,7140.492394252644,0.0895253757464653,0.9104746242535346,ds3_b3,96.08333333333333
3rd_test,2004.03.08.09.42.46,2004-03-08 09:42:46,578,5775.0,58620.15,3,0.0683989649644139,0.0683707280491401,0.605,3.1032033600894207,4.780774097464021,0.054534521484375,2484.1518995544507,1224.8210196230582,1143.8934328032212,1973.7404893774496,6826.60684135818,0.0896806669446379,0.910319333055362,ds3_b3,96.25
3rd_test,2004.03.08.09.52.46,2004-03-08 09:52:46,579,5785.0,58610.15,3,0.0670664702051722,0.0670172623352983,0.647,3.1589462284527965,4.9503127118421935,0.05338466796875,2217.1726757241954,1458.7212235266595,772.7990126167168,1054.035008422568,5502.727920290139,0.0898359581428104,0.9101640418571896,ds3_b3,96.41666666666667
3rd_test,2004.03.08.10.02.46,2004-03-08 10:02:46,580,5795.0,58600.15,3,0.0655958045176099,0.0655770828852131,0.607,3.2298707882987534,5.091789062595336,0.0520172851562499,2180.6930142952506,2033.776810723252,1307.9403756949785,1561.2394286897015,7083.649629403183,0.0899912493409829,0.910008750659017,ds3_b3,96.58333333333333
3rd_test,2004.03.08.10.12.46,2004-03-08 10:12:46,581,5805.0,58590.15,3,0.0649474103662436,0.0649275133840647,0.7330000000000001,3.1971534955544483,6.959476866655291,0.0516162109375,2869.9670039342777,1371.3520192635665,976.08395778543,1524.2405434779637,6741.643524461238,0.0901465405391555,0.9098534594608444,ds3_b3,96.75
3rd_test,2004.03.08.10.22.46,2004-03-08 10:22:46,582,5815.0,58580.15,3,0.0655125643960759,0.0654986553862927,0.571,3.162755437781839,4.396103291796258,0.05208115234375,2945.273550803357,1506.1471634366126,1124.1001217327353,897.3329135750514,6472.853749547756,0.090301831737328,0.909698168262672,ds3_b3,96.91666666666667
3rd_test,2004.03.08.10.32.46,2004-03-08 10:32:46,583,5825.0,58570.15,3,0.0645227994618229,0.064496803310766,0.6120000000000001,3.064313777075137,5.176464796640534,0.0513576660156249,2681.628298578017,1538.340473664151,722.7160140962285,1151.600638633412,6094.285424971808,0.0904571229355005,0.9095428770644994,ds3_b3,97.08333333333333
3rd_test,2004.03.08.10.42.46,2004-03-08 10:42:46,584,5835.0,58560.15,3,0.0669114901176593,0.0668913795671895,0.544,3.133269397175324,4.08001674325094,0.053198681640625,1581.81766280427,1788.5325457970814,896.3738356193929,1599.9888170147833,5866.712861235527,0.0906124141336731,0.9093875858663268,ds3_b3,97.25
3rd_test,2004.03.08.10.52.46,2004-03-08 10:52:46,585,5845.0,58550.15,3,0.0656046873325374,0.0655783022706783,0.639,3.205879654377638,5.243527771896649,0.05199873046875,2059.851145053622,1563.244025972569,1255.613244286663,1426.9673011146167,6305.675716427471,0.0907677053318456,0.9092322946681544,ds3_b3,97.41666666666667
3rd_test,2004.03.08.11.02.46,2004-03-08 11:02:46,586,5855.0,58540.15,3,0.0659334877333779,0.0658942642893056,0.5449999999999999,3.09307128283489,4.337704705569195,0.0523240234375,3184.5241657392967,1844.3561534357063,1383.8434361585494,1441.270311555959,7853.994066889512,0.0909229965300181,0.9090770034699818,ds3_b3,97.58333333333333
3rd_test,2004.03.08.11.12.46,2004-03-08 11:12:46,587,5865.0,58530.15,3,0.0666432641622776,0.0666164089960594,0.615,3.0896084349376225,4.981748780890918,0.053007568359375,2845.0970526997653,1843.7533156535887,1260.9538820605376,998.7763861657912,6948.580636579683,0.0910782877281907,0.9089217122718092,ds3_b3,97.75
3rd_test,2004.03.08.11.22.46,2004-03-08 11:22:46,588,5875.0,58520.15,3,0.0676583945243262,0.0676175213412236,0.573,3.13376892289389,4.685301834665011,0.053696240234375,2551.108936215448,1832.7214969659665,1369.5258015307368,1203.7192016451977,6957.075436357349,0.0912335789263632,0.9087664210736368,ds3_b3,97.91666666666667
3rd_test,2004.03.08.11.32.46,2004-03-08 11:32:46,589,5885.0,58510.15,3,0.0643970672887409,0.0643513017790805,0.5660000000000001,3.116576161664752,4.658597240930456,0.051128955078125,2451.0491544623437,1658.886443161145,1038.0814805571986,2178.9731258019933,7326.990203982679,0.0913888701245357,0.9086111298754642,ds3_b3,98.08333333333333
3rd_test,2004.03.08.11.42.46,2004-03-08 11:42:46,590,5895.0,58500.15,3,0.0666534256463283,0.0666091606041654,0.577,3.0986646237874016,4.365867127966047,0.053071728515625,2574.9593039326646,1974.2212506157457,1574.6986043948446,1155.6258271083443,7279.504986051599,0.0915441613227083,0.9084558386772916,ds3_b3,98.25
3rd_test,2004.03.08.11.52.46,2004-03-08 11:52:46,591,5905.0,58490.15,3,0.0693738682340115,0.0693409458737326,0.6739999999999999,3.145539335082936,5.391078939594863,0.05513681640625,2581.148010272742,1847.9836362471287,1087.0680547044624,1983.210687168604,7499.410388392936,0.0916994525208808,0.9083005474791191,ds3_b3,98.41666666666667
3rd_test,2004.03.08.12.02.46,2004-03-08 12:02:46,592,5915.0,58480.15,3,0.0675078330235184,0.0674692544690169,0.644,3.118069093029563,4.947574007873918,0.05371728515625,2965.055407100631,986.1087593930392,1237.042021098281,1287.5604462626256,6475.766633854577,0.0918547437190533,0.9081452562809468,ds3_b3,98.58333333333333
3rd_test,2004.03.08.12.12.46,2004-03-08 12:12:46,593,5925.0,58470.15,3,0.067174570340201,0.0671501543476258,0.598,3.147003453022537,4.6148415750991925,0.053426318359375,1953.629666675656,1776.0627462611185,1018.664803729902,1333.8628281281085,6082.220044794785,0.0920100349172259,0.907989965082774,ds3_b3,98.75
3rd_test,2004.03.08.12.22.46,2004-03-08 12:22:46,594,5935.0,58460.15,3,0.0674091098141601,0.0673539096809752,0.598,3.132878233965257,4.6729589051650295,0.0534111328125,4582.371616908463,1673.8338126258727,1296.9714724574735,1839.913428792559,9393.090330784367,0.0921653261153984,0.9078346738846016,ds3_b3,98.91666666666667
3rd_test,2004.03.08.12.32.46,2004-03-08 12:32:46,595,5945.0,58450.15,3,0.0665808253090041,0.0665421451266334,0.603,3.0822864828170484,4.580898458075617,0.052894384765625,2732.727896864447,1750.866664212574,1145.2738661871465,1373.3497545135842,7002.218181777752,0.0923206173135709,0.907679382686429,ds3_b3,99.08333333333333
3rd_test,2004.03.08.12.42.46,2004-03-08 12:42:46,596,5955.0,58440.15,3,0.0664605968789026,0.0664260576384351,0.589,3.1667666585845624,4.483859820556529,0.0526875,2884.6522400913373,1609.500549572736,1067.630643462503,1324.9715430482818,6886.754976174858,0.0924759085117435,0.9075240914882564,ds3_b3,99.25
3rd_test,2004.03.08.12.52.46,2004-03-08 12:52:46,597,5965.0,58430.15,3,0.0658139957094993,0.0658009168363166,0.532,3.032855998977443,4.482329279894161,0.05250439453125,2120.5169631468325,1094.924853093611,1650.0051315816063,1387.791203345349,6253.238151167399,0.092631199709916,0.907368800290084,ds3_b3,99.41666666666667
3rd_test,2004.03.08.13.02.46,2004-03-08 13:02:46,598,5975.0,58420.15,3,0.0670170690856301,0.0670008126657756,0.632,3.200612089418642,5.058412798712354,0.053247216796875,3004.1905530674685,2434.317736275,1514.6809782620294,1808.7503634925972,8761.939631097095,0.0927864909080885,0.9072135090919116,ds3_b3,99.58333333333333
3rd_test,2004.03.08.13.12.46,2004-03-08 13:12:46,599,5985.0,58410.15,3,0.0669190315762965,0.066861183838309,0.61,3.163623099289488,4.557746769657027,0.053274658203125,2191.134157014765,1613.148790454189,1001.0022769958236,1539.7456648424863,6345.030889307263,0.0929417821062611,0.9070582178937387,ds3_b3,99.75
3rd_test,2004.03.08.13.22.46,2004-03-08 13:22:46,600,5995.0,58400.15,3,0.0653350125674396,0.0653062404360578,0.528,3.065323567975292,4.300909863691342,0.05204482421875,2308.3464941537454,1552.3915566655382,868.7677134303719,1235.3116140229597,5964.817378272615,0.0930970733044336,0.9069029266955664,ds3_b3,99.91666666666667
3rd_test,2004.03.08.13.32.46,2004-03-08 13:32:46,601,6005.0,58390.15,3,0.0653195966539234,0.0652855759092651,0.645,3.140347828579242,5.159248024453296,0.05188134765625,2062.805490199369,1587.7614031665714,1272.4072823730369,1864.86167024112,6787.8358459800975,0.0932523645026061,0.9067476354973938,ds3_b3,100.08333333333333
3rd_test,2004.03.08.13.42.46,2004-03-08 13:42:46,602,6015.0,58380.15,3,0.0670235018832013,0.0669624094736905,0.718,3.2864529769685915,5.908375254461959,0.0531099609375,3577.921940406764,1625.8538122063287,1274.740110582088,1421.047835281439,7899.56369847662,0.0934076557007787,0.9065923442992212,ds3_b3,100.25
3rd_test,2004.03.08.13.52.46,2004-03-08 13:52:46,603,6025.0,58370.15,3,0.0678939174978372,0.0678720733355672,0.6910000000000001,3.0929446616936622,5.361305009483862,0.053954443359375,2917.8375715565744,1994.6660629932967,1297.152921040417,1323.9588317635248,7533.615387353813,0.0935629468989512,0.9064370531010488,ds3_b3,100.41666666666667
3rd_test,2004.03.08.14.02.46,2004-03-08 14:02:46,604,6035.0,58360.15,3,0.0664311802468116,0.0663995979878416,0.659,3.19853586376314,5.103025397643259,0.052583642578125,1893.7030650154904,1510.4921563589742,1080.0213563062773,1086.8814382597332,5571.098015940474,0.0937182380971237,0.9062817619028762,ds3_b3,100.58333333333333
3rd_test,2004.03.08.14.12.46,2004-03-08 14:12:46,605,6045.0,58350.15,3,0.0652088303279116,0.065185624839296,0.562,3.211012356893073,4.569933220652717,0.051713232421875,2231.216343278815,1717.92663180225,1094.3249267557867,1472.9229031831728,6516.390805020024,0.0938735292952963,0.9061264707047036,ds3_b3,100.75
3rd_test,2004.03.08.14.22.46,2004-03-08 14:22:46,606,6055.0,58340.15,3,0.0683118974413041,0.0682874497249529,0.637,3.0962076225480173,5.255307105225845,0.054301953125,3034.62169027271,1512.8176690730106,906.3084640727348,1549.8528204216786,7003.600643840135,0.0940288204934688,0.9059711795065312,ds3_b3,100.91666666666667
3rd_test,2004.03.08.14.32.46,2004-03-08 14:32:46,607,6065.0,58330.15,3,0.0665763908627713,0.0665356583742629,0.554,3.105209342000959,4.175654408314862,0.0530519531249999,2972.6712791625546,1397.379454843629,1015.4396153843128,1889.042335446384,7274.532684836879,0.0941841116916413,0.9058158883083586,ds3_b3,101.08333333333333
3rd_test,2004.03.08.14.42.46,2004-03-08 14:42:46,608,6075.0,58320.15,3,0.065604408599837,0.065573107762564,0.581,3.1208182643704583,4.831992342599294,0.052057080078125,2879.645415848336,1181.7996408458816,1091.7559126229253,947.3446373149636,6100.545606632107,0.0943394028898139,0.905660597110186,ds3_b3,101.25
3rd_test,2004.03.08.14.52.46,2004-03-08 14:52:46,609,6085.0,58310.15,3,0.0674076857172088,0.0673747132467562,0.544,3.0344847775435664,4.049983278483251,0.0537546875,1906.470795701324,1348.3171529242525,1139.2508424357404,1490.0903238126343,5884.129114873951,0.0944946940879864,0.9055053059120136,ds3_b3,101.41666666666667
3rd_test,2004.03.08.15.02.46,2004-03-08 15:02:46,610,6095.0,58300.15,3,0.064848187348173,0.0648401831567208,0.5720000000000001,3.162930808828147,5.011705234720711,0.051490625,2223.219419268249,1339.7353774602686,1273.807224550276,1313.2379363307853,6149.99995760958,0.0946499852861589,0.905350014713841,ds3_b3,101.58333333333333
3rd_test,2004.03.08.15.12.46,2004-03-08 15:12:46,611,6105.0,58290.15,3,0.0649951031058061,0.0649655313073233,0.637,3.1019797415922623,5.031148261471981,0.051617333984375,1379.2911386416872,1209.2772109744062,995.9491450104202,1823.4742849523043,5407.991779578819,0.0948052764843315,0.9051947235156684,ds3_b3,101.75
3rd_test,2004.03.08.15.22.46,2004-03-08 15:22:46,612,6115.0,58280.15,3,0.0666727047639952,0.0666299664933114,0.649,3.1655549142465915,5.744479713999604,0.052884912109375,3200.236886066264,2021.696891340216,977.882627669613,1496.345241982633,7696.161647058725,0.094960567682504,0.905039432317496,ds3_b3,101.91666666666667
3rd_test,2004.03.08.15.32.46,2004-03-08 15:32:46,613,6125.0,58270.15,3,0.0645132700436022,0.0644746330295161,0.5569999999999999,3.189251701733052,4.433196454036035,0.05118447265625,2613.573593421021,2231.235363024907,1153.8131111988298,1756.6122900789392,7755.234357723697,0.0951158588806765,0.9048841411193236,ds3_b3,102.08333333333333
3rd_test,2004.03.08.15.42.46,2004-03-08 15:42:46,614,6135.0,58260.15,3,0.0641152640940029,0.064103634997537,0.549,3.147821484049235,4.335940963887674,0.050891015625,3646.628350820023,1655.935343752323,1185.7193046029224,983.2589020666428,7471.541901241912,0.0952711500788491,0.9047288499211508,ds3_b3,102.25
3rd_test,2004.03.08.15.52.46,2004-03-08 15:52:46,615,6145.0,58250.15,3,0.0674279809662687,0.0674009303529637,0.595,3.111643143618823,4.627159163366507,0.053569140625,3432.40265229802,1573.383662306368,1143.8666765757305,1896.148319935479,8045.801311115596,0.0954264412770216,0.9045735587229784,ds3_b3,102.41666666666667
3rd_test,2004.03.08.16.02.46,2004-03-08 16:02:46,616,6155.0,58240.15,3,0.0655205951489444,0.0654895677113584,0.5740000000000001,3.226150208880956,4.624500117964162,0.051808447265625,2902.943361047938,1905.2944775964704,931.3565879182726,1066.5996873132617,6806.194113875943,0.0955817324751941,0.9044182675248058,ds3_b3,102.58333333333333
3rd_test,2004.03.08.16.12.46,2004-03-08 16:12:46,617,6165.0,58230.15,3,0.0660849199923146,0.0660619579162119,0.5860000000000001,3.106255364360726,4.690934028994219,0.052535302734375,3610.355059533388,1571.905803369533,852.1489533755677,1359.8513400413858,7394.261156319874,0.0957370236733667,0.9042629763266332,ds3_b3,102.75
3rd_test,2004.03.08.16.22.46,2004-03-08 16:22:46,618,6175.0,58220.15,3,0.0683143230114712,0.0682886579265421,0.616,3.1213362055084017,4.83061216810648,0.0542686035156249,2754.0064104907565,1174.4037482855292,763.5059096720055,1611.5702250658378,6303.486293514129,0.0958923148715392,0.9041076851284608,ds3_b3,102.91666666666667
3rd_test,2004.03.08.16.32.46,2004-03-08 16:32:46,619,6185.0,58210.15,3,0.0645422380172957,0.0645053624486354,0.551,3.0775231996000816,4.307256899291216,0.05141044921875,2930.70290922983,1740.17814613347,1096.3839077881892,1036.1793575998431,6803.444320751332,0.0960476060697117,0.9039523939302884,ds3_b3,103.08333333333333
3rd_test,2004.03.08.16.42.46,2004-03-08 16:42:46,620,6195.0,58200.15,3,0.0656418274556608,0.0656149956822119,0.642,3.1620164152887287,5.651884086331202,0.05215908203125,4361.80089920271,1325.929810728676,963.2601200678428,1189.8943043836737,7840.885134382902,0.0962028972678843,0.9037971027321156,ds3_b3,103.25
3rd_test,2004.03.08.16.52.46,2004-03-08 16:52:46,621,6205.0,58190.15,3,0.0657813891774062,0.065766376146471,0.51,3.0862523455337265,3.937283831108585,0.052289794921875,2098.984703214642,2353.606743318696,930.2135394122838,1455.7849235683725,6838.589909513995,0.0963581884660568,0.9036418115339432,ds3_b3,103.41666666666667
3rd_test,2004.03.08.17.02.46,2004-03-08 17:02:46,622,6215.0,58180.15,3,0.0654311679869817,0.0654002154237184,0.612,3.178934924849808,5.440832113304003,0.051923876953125,3451.784119785447,1115.8786453777025,1036.157810359564,1664.8688575724163,7268.68943309513,0.0965134796642293,0.9034865203357706,ds3_b3,103.58333333333333
3rd_test,2004.03.08.17.12.46,2004-03-08 17:12:46,623,6225.0,58170.15,3,0.0652260383894681,0.0652129053743232,0.5980000000000001,3.1185545709027296,5.089991791506948,0.051940380859375,2331.0778219545427,1605.3575702375174,1082.784902991611,1431.2518577847366,6450.472152968408,0.0966687708624019,0.903331229137598,ds3_b3,103.75
3rd_test,2004.03.08.17.22.46,2004-03-08 17:22:46,624,6235.0,58160.15,3,0.0662263626021815,0.066185068678376,0.562,3.080788563743186,4.57521730153792,0.052717041015625,2425.203264925612,1951.6640067930307,1309.5818552860565,1219.3219148463788,6905.771041851077,0.0968240620605744,0.9031759379394256,ds3_b3,103.91666666666667
3rd_test,2004.03.08.17.32.46,2004-03-08 17:32:46,625,6245.0,58150.15,3,0.0678381280777539,0.0677907923989718,0.5640000000000001,3.036618582967672,4.348586972469692,0.0541083007812499,3347.180564186336,974.7703883084438,890.7415346218454,1968.5499311266065,7181.242418243231,0.0969793532587469,0.903020646741253,ds3_b3,104.08333333333333
3rd_test,2004.03.08.17.42.46,2004-03-08 17:42:46,626,6255.0,58140.15,3,0.0672412078215202,0.0671963610793332,0.5660000000000001,3.1388378109789623,4.610268167969696,0.0534186035156249,2256.364559148909,1396.1917428729807,1171.2946506346825,1263.6546538831867,6087.505606539758,0.0971346444569195,0.9028653555430805,ds3_b3,104.25
3rd_test,2004.03.08.17.52.46,2004-03-08 17:52:46,627,6265.0,58130.15,3,0.0659171358512194,0.0658863907072196,0.611,3.1504937920870075,4.854579857920592,0.052344580078125,3111.17145101732,1711.3784610305331,1280.131220301403,1332.8780900473314,7435.559222396588,0.097289935655092,0.902710064344908,ds3_b3,104.41666666666667
3rd_test,2004.03.08.18.02.46,2004-03-08 18:02:46,628,6275.0,58120.15,3,0.0665846365039216,0.0665765263666269,0.583,3.003124631538882,4.760858009288205,0.053264111328125,2412.8105684299976,1234.008445502007,1241.5224334105203,1409.2556623944397,6297.597109736966,0.0974452268532645,0.9025547731467354,ds3_b3,104.58333333333333
3rd_test,2004.03.08.18.12.46,2004-03-08 18:12:46,629,6285.0,58110.15,3,0.0653811974237433,0.065339970055542,0.556,3.049060477360062,4.58847515518989,0.052009375,2973.285738322475,1360.850409227,1073.0585864054824,1247.0705951537595,6654.265329108716,0.0976005180514371,0.9023994819485628,ds3_b3,104.75
3rd_test,2004.03.08.18.22.46,2004-03-08 18:22:46,630,6295.0,58100.15,3,0.0655100283800837,0.0654830739900076,0.5760000000000001,3.140601420318542,4.54892185768078,0.051999462890625,3193.4352017836463,1734.9061132397635,1719.0750092301605,1536.1000310972886,8183.516355350859,0.0977558092496096,0.9022441907503904,ds3_b3,104.91666666666667
3rd_test,2004.03.08.18.32.46,2004-03-08 18:32:46,631,6305.0,58090.15,3,0.0657751871463747,0.0657391860509042,0.569,3.105032443970218,4.682616855348512,0.052270263671875,2862.7268086742965,1643.199813913394,1101.6510656458854,1400.3832825093468,7007.960970742923,0.0979111004477821,0.9020888995522178,ds3_b3,105.08333333333333
3rd_test,2004.03.08.18.42.46,2004-03-08 18:42:46,632,6315.0,58080.15,3,0.0664931354392833,0.0664634326129508,0.542,3.065689074521813,4.256078437663071,0.052899755859375,1241.8359433012188,1199.21734309741,1365.3792204106448,1297.1858391943788,5103.618346003653,0.0980663916459547,0.9019336083540452,ds3_b3,105.25
3rd_test,2004.03.08.18.52.46,2004-03-08 18:52:46,633,6325.0,58070.15,3,0.0678951239159521,0.0678644802957622,0.625,3.114789825663056,4.7867944154212445,0.0539997070312499,3082.695492540269,2493.493081680489,1255.6353630494343,1323.8878567348631,8155.711794005055,0.0982216828441272,0.9017783171558728,ds3_b3,105.41666666666667
3rd_test,2004.03.08.19.02.46,2004-03-08 19:02:46,634,6335.0,58060.15,3,0.0664939457711659,0.0664809137933866,0.608,3.1420387004250183,4.767351317760044,0.0527751953125,1854.9767367054951,1434.1265061790832,666.854267684164,1914.8069639301084,5870.76447449885,0.0983769740422997,0.9016230259577004,ds3_b3,105.58333333333333
3rd_test,2004.03.08.19.12.46,2004-03-08 19:12:46,635,6345.0,58050.15,3,0.0692664282747241,0.0692482005301425,0.5489999999999999,3.0374839918976235,4.085673349194233,0.0551918945312499,1605.314798709391,1316.0904262801912,1557.069870426935,1435.948995264367,5914.424090680885,0.0985322652404723,0.9014677347595276,ds3_b3,105.75
3rd_test,2004.03.08.19.22.46,2004-03-08 19:22:46,636,6355.0,58040.15,3,0.0669376101481353,0.0668838141659648,0.5569999999999999,3.049137214552986,4.302513928393068,0.053399609375,2165.1303072354945,1324.061543423143,1127.739307518628,1590.4600044732729,6207.391162650538,0.0986875564386448,0.9013124435613552,ds3_b3,105.91666666666667
3rd_test,2004.03.08.19.32.46,2004-03-08 19:32:46,637,6365.0,58030.15,3,0.065148508233113,0.065116354527794,0.56,3.171110446981745,4.466717778928766,0.05171474609375,2793.223460472414,1323.1810557675876,1700.5157939154233,981.2117286117352,6798.13203876716,0.0988428476368173,0.9011571523631826,ds3_b3,106.08333333333333
3rd_test,2004.03.08.19.42.46,2004-03-08 19:42:46,638,6375.0,58020.15,3,0.0647806869548614,0.0647338220966141,0.615,3.0677679783708536,5.155857643614868,0.0514873046875,1776.8517624209885,2279.728157143816,646.9316271768871,916.2929745807652,5619.804521322456,0.0989981388349899,0.90100186116501,ds3_b3,106.25
3rd_test,2004.03.08.19.52.46,2004-03-08 19:52:46,639,6385.0,58010.15,3,0.0650718319286223,0.0650425417429466,0.567,3.08622548765197,4.395142898532805,0.0516929199218749,2926.150846343932,1410.1744124503955,1416.8821449422608,1314.2446947857145,7067.452098522304,0.0991534300331624,0.9008465699668377,ds3_b3,106.41666666666667
3rd_test,2004.03.08.20.02.46,2004-03-08 20:02:46,640,6395.0,58000.15,3,0.068390390463957,0.0683782997197107,0.579,3.1913410594165903,4.28422762332571,0.0541583984375,3143.348131173733,1477.6787784687317,1081.0592511786815,2131.2050476538707,7833.291208475018,0.0993087212313349,0.9006912787686651,ds3_b3,106.58333333333333
3rd_test,2004.03.08.20.12.46,2004-03-08 20:12:46,641,6405.0,57990.15,3,0.0681530206851877,0.068140233270857,0.635,3.102729406679944,5.120829516962705,0.054332666015625,2825.871787882939,1820.2731604339704,1142.5972445058344,1064.693733854016,6853.435926676759,0.0994640124295075,0.9005359875704925,ds3_b3,106.75
3rd_test,2004.03.08.20.22.46,2004-03-08 20:22:46,642,6415.0,57980.15,3,0.0641159270354049,0.0640578330085469,0.573,3.118604628254396,4.866185586349653,0.0510102050781249,1899.9322174215947,1326.8367625069004,1445.690391964876,1096.938197197881,5769.397569091252,0.09961930362768,0.90038069637232,ds3_b3,106.91666666666667
3rd_test,2004.03.08.20.32.46,2004-03-08 20:32:46,643,6425.0,57970.15,3,0.0658624988138166,0.06581534546239,0.6060000000000001,3.08412859604813,5.010438503523072,0.0524423828125,2458.8102111487574,1692.290293274555,790.4269194757392,1603.4657410149923,6544.993164914044,0.0997745948258525,0.9002254051741474,ds3_b3,107.08333333333333
3rd_test,2004.03.08.20.42.46,2004-03-08 20:42:46,644,6435.0,57960.15,3,0.0661641576078251,0.0661272282329717,0.5609999999999999,3.085696909635848,4.277240279747062,0.0526396972656249,2079.852719834452,1816.3731494968065,1447.7196567418066,1765.103178895431,7109.048704968496,0.0999298860240251,0.9000701139759749,ds3_b3,107.25
3rd_test,2004.03.08.20.52.46,2004-03-08 20:52:46,645,6445.0,57950.15,3,0.0653561752145264,0.0653181085248442,0.559,3.092866745629932,4.29951720818026,0.052088232421875,2723.094774737794,1522.0854205908138,1586.2263179368729,1600.1810245893516,7431.587537854832,0.1000851772221976,0.8999148227778023,ds3_b3,107.41666666666667
3rd_test,2004.03.08.21.02.46,2004-03-08 21:02:46,646,6455.0,57940.15,3,0.0672327264206437,0.0672181007683585,0.637,3.0677778292321105,5.042187310298758,0.053540966796875,2483.347417894095,1350.8050982568684,1583.9170513089434,1163.9107797227125,6581.980347182619,0.1002404684203701,0.8997595315796298,ds3_b3,107.58333333333333
3rd_test,2004.03.08.21.12.46,2004-03-08 21:12:46,647,6465.0,57930.15,3,0.0663298435436964,0.0662931187126086,0.578,3.080721045255242,4.447470161771358,0.05279130859375,1930.8888208940584,1432.4859775197615,1355.2959003804087,1477.7901280337778,6196.460826828006,0.1003957596185427,0.8996042403814573,ds3_b3,107.75
3rd_test,2004.03.08.21.22.46,2004-03-08 21:22:46,648,6475.0,57920.15,3,0.0653399235937292,0.0652969602607376,0.603,3.2082718719621712,4.667896489927995,0.0518055175781249,3320.143823571045,1371.1691998383014,1256.0357053488517,1424.7379022071532,7372.08663096535,0.1005510508167152,0.8994489491832848,ds3_b3,107.91666666666667
3rd_test,2004.03.08.21.32.46,2004-03-08 21:32:46,649,6485.0,57910.15,3,0.0661841259320588,0.0661397831723147,0.52,3.0770774050181804,4.275949799295331,0.052739892578125,2835.151869936227,1491.4089713578635,717.6473158759636,1155.5597998274309,6199.767956997485,0.1007063420148877,0.8992936579851122,ds3_b3,108.08333333333333
3rd_test,2004.03.08.21.42.46,2004-03-08 21:42:46,650,6495.0,57900.15,3,0.0646484019070899,0.0646312090119483,0.576,3.185555625935991,4.53220793325341,0.051260595703125,2376.547157444856,1583.8085634938093,978.3685286548622,1526.3136974793338,6465.03794707286,0.1008616332130603,0.8991383667869397,ds3_b3,108.25
3rd_test,2004.03.08.21.52.46,2004-03-08 21:52:46,651,6505.0,57890.15,3,0.066940494359963,0.0669162315598051,0.5549999999999999,3.0660801140700813,4.272451267805145,0.0533556640624999,2223.2669133999025,1847.7656156600551,1456.6771484073795,1558.507608878546,7086.217286345884,0.1010169244112328,0.8989830755887672,ds3_b3,108.41666666666667
3rd_test,2004.03.08.22.02.46,2004-03-08 22:02:46,652,6515.0,57880.15,3,0.0642848811717469,0.0642550867018798,0.532,3.1178328230771566,4.402279273714758,0.0509508300781249,2161.8159543691013,1680.4576093949709,1070.33687943681,1009.6249287824226,5922.2353719833045,0.1011722156094053,0.8988277843905946,ds3_b3,108.58333333333333
3rd_test,2004.03.08.22.12.46,2004-03-08 22:12:46,653,6525.0,57870.15,3,0.0649714867599385,0.0649412222917793,0.5469999999999999,3.113147695447904,4.355756872877072,0.0515753417968749,2582.822692691,1283.036280728134,994.6898005205916,1330.2497371272864,6190.798511067012,0.1013275068075778,0.8986724931924222,ds3_b3,108.75
3rd_test,2004.03.08.22.22.46,2004-03-08 22:22:46,654,6535.0,57860.15,3,0.0648748848445509,0.0648415671648785,0.525,3.055313205110746,4.254342811660924,0.05165126953125,2343.220374067048,1625.9606029839797,1350.2685635186244,1777.4369261311615,7096.886466700815,0.1014827980057504,0.8985172019942496,ds3_b3,108.91666666666667
3rd_test,2004.03.08.22.32.46,2004-03-08 22:32:46,655,6545.0,57850.15,3,0.065305087423258,0.0652715696743101,0.538,3.1028963136050924,4.119127783298519,0.051886669921875,2354.9105619070297,1631.2526308878698,1645.2240914504732,1816.0771394836624,7447.464423729036,0.1016380892039229,0.8983619107960771,ds3_b3,109.08333333333333
3rd_test,2004.03.08.22.42.46,2004-03-08 22:42:46,656,6555.0,57840.15,3,0.0673294982019396,0.0672956129052024,0.573,3.0209693889190654,4.455699329523617,0.0537265625,3144.8356714413394,1766.9946069859786,858.540974618053,1049.0413849046977,6819.4126379500685,0.1017933804020955,0.8982066195979045,ds3_b3,109.25
